university,agent_name,emails,logo_url,logo_path,details,source,last_updated
University of Worcester,Spain Local Representatives Elab Education,"['academy@elabedu.eu', 'info@uniworlduk.com', 'international@worc.ac.uk']",,,"Spain Local Representatives Elab Education Spain Madrid Address: P.º de La Habana 139, Chamartin, 28036, Madrid Email: academy@elabedu.eu Website: www.elabedu.eu/es/ Uniworld (Tellus Intercultural Ser",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Pass the Titulo de Bachillerato,['international@worc.ac.uk'],,,"Pass the Titulo de Bachillerato with an overall score of 6 or above, with 7 or above in English Language within the Secondary School Leaving certificate or a minimum IELTS of 6.0 (with no less than 5.",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Pass the Spanish Bachelor degree,['international@worc.ac.uk'],,,"Pass the Spanish Bachelor degree with a good grade, and a minimum IELTS of 6.5 (with no less than 5.5 in any component) or equivalent. For more information about the exact grade required please email ",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Sweden Sweden Local Representatives Blueberry,"['Info@blueberry.nu', 'international@worc.ac.uk']",,,"Sweden Sweden Local Representatives Blueberry College & University Address: Karlavägen 100A (Floor 5), 115 26 Stockholm Email: Info@blueberry.nu Website: https://www.blueberry.nu/ STUDIN Study Interna",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Sweden Local Representatives Blueberry College,"['Info@blueberry.nu', 'international@worc.ac.uk']",,,"Sweden Local Representatives Blueberry College & University Address: Karlavägen 100A (Floor 5), 115 26 Stockholm Email: Info@blueberry.nu Website: https://www.blueberry.nu/ STUDIN Study International ",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Pass the Avgångsbetyg / Slutbetyg,['international@worc.ac.uk'],,,"Pass the Avgångsbetyg / Slutbetyg från Gymnasieskola (Upper secondary school leaving certificate) with an overall score of grade C or above, with grade B or above in English Language within the Second",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Pass the Swedish Bachelor degree,['international@worc.ac.uk'],,,"Pass the Swedish Bachelor degree with a good grade, and a minimum IELTS of 6.5 (with no less than 5.5 in any component) or equivalent. For more information about the exact grade required please email ",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Türkiye Türkiye Local Representatives Adana,"['adana@firstedumate.com', 'hakan@academix.com.tr', 'turkeyank@britisheducation.com.tr', 'ankara@edcon.com.tr', 'ankara@egitimal.com', 'ankara@unitedtowers.com', 'bursa@academix.com.tr', 'bursa@unitedtowers.com', 'besiktas@academix.com.tr', 'turkeyank@britisheducation.com.tr', 'sevilay@edcon.com.tr', 'besiktas@egitimal.com', 'info@firstedumate.com', 'info@myeducoach.com', 'info@unitedtowers.com', 'izmir@academix.com.tr', 'izmir@edcon.com.tr', 'izmir@egitimal.com', 'turkeyank@britisheducation.com.tr', 'info@myeducoach.com', 'info@studycare.tr', 'izmir@unitedtowers.com', 'international@worc.ac.uk']",,,"Türkiye Türkiye Local Representatives Adana First Edumate Adress: Döşeme Mh, 60075. Sk. Panora Plaza No:6 K:4 D:30 Seyhan/Adana Phone: +90 543 636 8176 Email: adana@firstedumate.com Ankara Academix Ad",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Türkiye Local Representatives Adana First,"['adana@firstedumate.com', 'hakan@academix.com.tr', 'turkeyank@britisheducation.com.tr', 'ankara@edcon.com.tr', 'ankara@egitimal.com', 'ankara@unitedtowers.com', 'bursa@academix.com.tr', 'bursa@unitedtowers.com', 'besiktas@academix.com.tr', 'turkeyank@britisheducation.com.tr', 'sevilay@edcon.com.tr', 'besiktas@egitimal.com', 'info@firstedumate.com', 'info@myeducoach.com', 'info@unitedtowers.com', 'izmir@academix.com.tr', 'izmir@edcon.com.tr', 'izmir@egitimal.com', 'turkeyank@britisheducation.com.tr', 'info@myeducoach.com', 'info@studycare.tr', 'izmir@unitedtowers.com', 'international@worc.ac.uk']",,,"Türkiye Local Representatives Adana First Edumate Adress: Döşeme Mh, 60075. Sk. Panora Plaza No:6 K:4 D:30 Seyhan/Adana Phone: +90 543 636 8176 Email: adana@firstedumate.com Ankara Academix Address: B",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Ukraine Ukraine We do not,"['international@worc.ac.uk', 'international@worc.ac.uk']",,,"Ukraine Ukraine We do not have a representative in your country at the moment. If you are interested in studying at Worcester and you need any specific information, please contact us at international@",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Ukraine We do not have,"['international@worc.ac.uk', 'international@worc.ac.uk']",,,"Ukraine We do not have a representative in your country at the moment. If you are interested in studying at Worcester and you need any specific information, please contact us at international@worc.ac.",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Pass the Ukrainian Bachelor degree,['international@worc.ac.uk'],,,"Pass the Ukrainian Bachelor degree with a good grade, and a minimum IELTS of 6.5 (with no less than 5.5 in any component) or equivalent. For more information about the exact grade required please emai",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Australia Australia We do not,"['international@worc.ac.uk', 'international@worc.ac.uk']",,,"Australia Australia We do not have a representative in your country at the moment. If you are interested in studying at Worcester and you need any specific information, please contact us at internatio",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Australia We do not have,['international@worc.ac.uk'],,,"Australia We do not have a representative in your country at the moment. If you are interested in studying at Worcester and you need any specific information, please contact us at international@worc.a",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,New Zealand New Zealand We,['international@worc.ac.uk'],,,"New Zealand New Zealand We do not have a representative in your country at the moment. If you are interested in studying at Worcester and you need any specific information, please contact us at intern",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,New Zealand We do not,['international@worc.ac.uk'],,,"New Zealand We do not have a representative in your country at the moment. If you are interested in studying at Worcester and you need any specific information, please contact us at international@worc",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Central Lancashire,University of Lancashire Logo of,[],,,University of Lancashire Logo of the University of Lancashire Students opens in a new tab Staff opens in a new tab Open Search Search by keyword Filter by: All Courses News Events Academics Jobs Start,https://www.lancashire.ac.uk/international-students/country,2026-06-02
University of Central Lancashire,Open Main Navigation Open Open,[],,,Open Main Navigation Open Open Days menu University Open Days Open Day FAQs Plan your Open Day Campus tours Preston Postgraduate Open Evening - Wednesday 3 June Preston Undergraduate Open Day - Saturd,https://www.lancashire.ac.uk/international-students/country,2026-06-02
University of Central Lancashire,Open Open Days menu University,[],,,Open Open Days menu University Open Days Open Day FAQs Plan your Open Day Campus tours Preston Postgraduate Open Evening - Wednesday 3 June Preston Undergraduate Open Day - Saturday 20 June Vet Underg,https://www.lancashire.ac.uk/international-students/country,2026-06-02
University of Central Lancashire,Open Study menu Undergraduate study,[],,,Open Study menu Undergraduate study Degree Apprenticeships Postgraduate study Postgraduate research Professional development and short courses A-Z of courses Explore our subjects University Open Days ,https://www.lancashire.ac.uk/international-students/country,2026-06-02
University of Central Lancashire,Undergraduate study Degree Apprenticeships Postgraduate,[],,,Undergraduate study Degree Apprenticeships Postgraduate study Postgraduate research Professional development and short courses A-Z of courses Explore our subjects University Open Days University Clear,https://www.lancashire.ac.uk/international-students/country,2026-06-02
University of Central Lancashire,A-Z of courses Explore our,[],,,A-Z of courses Explore our subjects University Open Days University Clearing Fees and funding Order a prospectus How to apply to university Global opportunities Return to Study University exhibitions ,https://www.lancashire.ac.uk/international-students/country,2026-06-02
University of Central Lancashire,Open International menu International students,[],,,Open International menu International students EU and international tuition fees International International partners A-Z of courses Explore our subjects Find your country or region How to apply as an,https://www.lancashire.ac.uk/international-students/country,2026-06-02
University of Central Lancashire,International students EU and international,[],,,International students EU and international tuition fees International International partners A-Z of courses Explore our subjects Find your country or region How to apply as an international student S,https://www.lancashire.ac.uk/international-students/country,2026-06-02
University of Central Lancashire,How to apply as an,[],,,How to apply as an international student,https://www.lancashire.ac.uk/international-students/country,2026-06-02
University of Central Lancashire,Home Back to International students,[],,,Home Back to International students Country,https://www.lancashire.ac.uk/international-students/country,2026-06-02
University of Central Lancashire,Please choose your country or,[],,,Please choose your country or territory below to see indicative entry and language requirements for your chosen course alongside key contacts to help start your journey for studying with us in the UK.,https://www.lancashire.ac.uk/international-students/country,2026-06-02
University of Central Lancashire,Awards 5 QS Stars (Excellent),[],,,Awards 5 QS Stars (Excellent) for global engagement We’ve been awarded the maximum 5 QS Stars (Excellent) for global engagement and internationalisation (2025). We’re proud to be an international univ,https://www.lancashire.ac.uk/international-students/country,2026-06-02
